user_id,email,user_type,name,phone_number,zipcode,road_address,address_detail,preferred_categories,created_at,updated_at,last_login_at
user_002936,jaeho33@example.net,general_user,조민석,064-723-1635,17184,경기도 천안시 동남구 개포78가 660-66,충청남도 안양시 도산대가 849,식량,2023-12-15T08:28:08,2023-12-15T08:28:08,2024-10-08T08:28:08
user_002937,siugim@example.com,general_user,박상현,064-743-3853,19861,경기도 괴산군 개포가 820,충청남도 안산시 봉은사0거리 844-51 (우진나면),"교육/오락,생활용품,의류,침구류",2023-11-19T01:36:00,2023-11-19T01:36:00,2024-06-10T01:36:00
user_002938,doyunan@example.org,general_user,황민수,02-0712-7857,36849,대전광역시 강남구 도산대길 526-89,충청북도 안양시 만안구 오금길 268-68 (정순김김읍),식량,2025-01-01T10:04:25,2025-01-01T10:04:25,2025-07-14T10:04:25
user_002939,gimyeji@example.com,general_user,김성호,017-867-2289,89659,강원도 여주시 잠실거리 46,전라북도 수원시 장안구 서초대가 478-39,"개인위생,식량",2024-05-19T12:51:10,2024-05-19T12:51:10,2024-05-25T12:51:10
user_002940,yeonggilgim@example.net,general_user,김동현,019-031-0832,93030,경상북도 의왕시 삼성로 70,세종특별자치시 동구 서초중앙거리 974,"개인위생,교육/오락,생활용품,식량",2023-10-26T12:09:12,2023-10-26T12:09:12,2023-12-11T12:09:12
user_002941,munhaeun@example.net,general_user,박영길,031-508-3385,74938,강원도 화천군 영동대거리 490-96 (서윤박강면),전라남도 광주시 서초대4가 957,"식량,의약품",2025-06-30T23:08:38,2025-06-30T23:08:38,2026-03-27T23:08:38
user_002942,yunseoi@example.net,general_user,강경수,055-647-1001,98676,울산광역시 종로구 개포59길 29-23 (병철성이면),부산광역시 성북구 개포11길 지하446,"생활용품,식량,의약품,침구류",2025-03-10T00:53:40,2025-03-10T00:53:40,2025-11-26T00:53:40
user_002943,hwangseongjin@example.net,general_user,이준서,019-746-6865,10011,충청남도 음성군 삼성길 559-73,경상남도 양주시 개포653가 684,"생활용품,식량",2024-04-17T05:39:57,2024-04-17T05:39:57,2025-04-03T05:39:57
user_002944,hyeonjungim@example.com,general_user,서영숙,054-808-6021,64655,제주특별자치도 양평군 압구정길 315,제주특별자치도 여주시 잠실147가 480,"교육/오락,식량,침구류",2025-04-02T14:14:46,2025-04-02T14:14:46,2026-01-19T14:14:46
user_002945,gyeongsui@example.org,general_user,조준혁,011-071-2984,43437,서울특별시 도봉구 서초대거리 937 (미영김김읍),울산광역시 서구 서초대3길 753,"생활용품,의약품,침구류",2025-06-17T04:24:05,2025-06-17T04:24:05,2025-08-30T04:24:05
user_002946,junyeong60@example.org,general_user,이숙자,031-156-3175,26121,인천광역시 송파구 영동대로 602,경상북도 옥천군 석촌호수로 804-18 (미영장이동),,2024-05-03T09:13:41,2024-05-03T09:13:41,2024-10-24T09:13:41
user_002947,yeongceol79@example.com,general_user,김수진,032-700-5387,36521,충청북도 증평군 학동391가 217,경상북도 동두천시 잠실길 875-12,,2024-05-12T15:23:56,2024-05-12T15:23:56,2024-07-27T15:23:56
user_002948,jungsui@example.com,general_user,이종수,070-4806-8609,21443,서울특별시 강북구 논현길 357-55,전라북도 파주시 영동대로 464 (정식서장마을),의약품,2025-09-15T18:44:38,2025-09-15T18:44:38,2026-07-21T18:44:38
user_002949,yujin97@example.org,general_user,이예은,063-899-9692,29012,세종특별자치시 동구 잠실로 82-49 (영숙최박리),전라북도 평택시 백제고분로 917-49,침구류,2025-05-16T05:52:28,2025-05-16T05:52:28,2025-12-20T05:52:28
user_002950,jaeho66@example.org,general_user,우유진,044-161-3476,03733,대구광역시 도봉구 오금1로 446-6,경상남도 과천시 논현가 751-64 (민수최동),의류,2025-05-21T14:52:20,2025-05-21T14:52:20,2025-07-08T14:52:20
user_002951,gimeunji@example.org,general_user,송현우,051-212-1290,72965,경기도 청주시 서원구 개포228거리 64 (은주장동),경상남도 제천시 언주길 지하63,식량,2025-05-25T11:56:33,2025-05-25T11:56:33,2026-01-30T11:56:33
user_002952,iyeongho@example.com,general_user,전현지,033-053-3444,78030,서울특별시 강동구 테헤란9거리 53 (순자최리),부산광역시 노원구 봉은사3가 502,"생활용품,식량,주방용품",2024-10-24T01:15:34,2024-10-24T01:15:34,2025-09-25T01:15:34
user_002953,ucoe@example.com,general_user,강정희,019-215-8703,75841,부산광역시 도봉구 선릉03거리 805 (민지장읍),전라북도 고양시 덕양구 봉은사5가 330-33 (준영황김동),"의약품,침구류",2025-04-10T06:22:52,2025-04-10T06:22:52,2026-03-06T06:22:52
user_002954,kgo@example.com,general_user,김영순,055-085-0439,89032,인천광역시 서초구 강남대로 617-10 (상철이강동),전라북도 부천시 소사구 도산대188길 342-47 (예준박이마을),"반려동물,생활용품,식량,침구류",2023-11-17T09:45:54,2023-11-17T09:45:54,2024-10-27T09:45:54
user_002955,bagdohyeon@example.com,general_user,김명자,041-195-4589,85039,서울특별시 강동구 잠실길 지하135,대전광역시 양천구 잠실48로 938,식량,2024-10-20T09:27:36,2024-10-20T09:27:36,2024-11-01T09:27:36
user_002956,bagboram@example.net,general_user,구광수,02-2092-1514,33726,세종특별자치시 서초구 오금거리 338-34 (영환김박동),경상북도 고성군 논현83길 795,"식량,의류,의약품",2025-03-05T17:44:44,2025-03-05T17:44:44,2025-10-08T17:44:44
user_002957,seongho82@example.com,general_user,김예지,018-160-2317,56510,세종특별자치시 중구 석촌호수7로 400,경상남도 제천시 양재천길 921-28,생활용품,2023-09-26T21:27:42,2023-09-26T21:27:42,2024-01-05T21:27:42
user_002958,jeonghun42@example.org,general_user,문경수,011-338-1994,69454,광주광역시 성동구 서초중앙75거리 959 (정남이김동),세종특별자치시 영등포구 서초중앙가 161 (성진이면),"교육/오락,식량,의약품,침구류",2024-08-29T16:32:49,2024-08-29T16:32:49,2024-10-25T16:32:49
user_002959,ogim@example.net,general_user,성명숙,042-564-1107,92283,울산광역시 마포구 오금669로 898-27,인천광역시 서초구 논현3길 36-36 (예지노주마을),"교육/오락,생활용품,식량,주방용품",2024-05-01T00:10:41,2024-05-01T00:10:41,2024-06-15T00:10:41
user_002960,kseo@example.org,general_user,강서윤,018-444-1113,15862,제주특별자치도 광주시 삼성가 105-42,제주특별자치도 연천군 봉은사49가 933 (영일이리),"교육/오락,식량",2024-04-29T07:41:49,2024-04-29T07:41:49,2024-08-19T07:41:49
user_002961,gimjeongsun@example.com,general_user,이영순,018-831-9360,09670,경상남도 안양시 동안구 개포로 562,전라북도 부천시 소사구 역삼61로 530,"개인위생,교육/오락,식량,의류,의약품",2025-01-06T16:27:13,2025-01-06T16:27:13,2025-08-14T16:27:13
user_002962,bcoe@example.net,general_user,한경숙,044-752-7891,17300,울산광역시 관악구 백제고분30가 831 (미경박김동),대구광역시 관악구 반포대445로 897-15 (경수심권읍),식량,2025-07-12T23:36:47,2025-07-12T23:36:47,2026-03-31T23:36:47
user_002963,ogja66@example.org,general_user,김우진,054-605-9778,24286,대전광역시 북구 서초중앙009길 114,전라남도 태안군 테헤란로 789 (순자양허마을),"생활용품,식량",2023-12-26T07:25:31,2023-12-26T07:25:31,2024-06-20T07:25:31
user_002964,jiyeongseo@example.com,general_user,손광수,061-756-2444,66175,경상남도 양양군 압구정118가 889-45 (민지박마을),부산광역시 중구 서초대67거리 774-94 (은정황박읍),의약품,2025-03-21T01:55:00,2025-03-21T01:55:00,2026-01-22T01:55:00
user_002965,soneunyeong@example.net,general_user,김영철,062-141-7008,14464,충청남도 성남시 분당구 언주거리 46-42,대전광역시 중구 잠실로 428-97,"생활용품,식량,침구류",2024-12-02T18:52:17,2024-12-02T18:52:17,2025-10-24T18:52:17
user_002966,jhan@example.com,general_user,이도현,062-576-3007,34475,전라북도 용인시 수지구 언주2로 990-79 (상현김리),전라북도 연천군 석촌호수로 151-79 (영길김황리),"생활용품,의약품,침구류",2024-06-14T12:56:59,2024-06-14T12:56:59,2024-08-22T12:56:59
user_002967,siubag@example.net,general_user,이중수,018-191-8648,13838,경상남도 제천시 논현거리 578 (하은이읍),경상북도 고양시 덕양구 서초대21가 519-3 (주원백이면),,2024-07-28T07:28:35,2024-07-28T07:28:35,2025-07-20T07:28:35
user_002968,coegyeongsu@example.net,general_user,최민석,064-767-5792,69792,대구광역시 도봉구 서초중앙가 448,광주광역시 동대문구 잠실거리 57-27,"생활용품,식량,의약품",2023-10-29T19:24:03,2023-10-29T19:24:03,2023-12-31T19:24:03
user_002969,jeonghobag@example.org,general_user,박민수,018-900-7785,11324,울산광역시 구로구 테헤란67길 783 (은서김고읍),경기도 괴산군 서초중앙로 608-99,개인위생,2024-02-29T04:50:04,2024-02-29T04:50:04,2024-11-08T04:50:04
user_002970,wno@example.org,general_user,강상철,061-873-0011,37393,서울특별시 강남구 언주92길 504-51 (지은이동),경상남도 광명시 서초중앙499가 99 (준영홍마을),"개인위생,식량,주방용품",2025-09-04T03:33:47,2025-09-04T03:33:47,2026-06-30T03:33:47
user_002971,sanghungim@example.com,general_user,권미영,064-715-5835,54042,세종특별자치시 성동구 영동대27가 110-56,경기도 여주시 봉은사가 558,"생활용품,식량,의류,의약품,주방용품",2023-11-03T12:28:08,2023-11-03T12:28:08,2023-11-28T12:28:08
user_002972,seunghyeon05@example.org,general_user,윤성민,042-485-4479,41327,대구광역시 서구 백제고분1가 167 (상철김이동),대구광역시 강북구 강남대33가 576-55,"식량,의약품,주방용품",2024-05-21T17:38:02,2024-05-21T17:38:02,2024-07-06T17:38:02
user_002973,xsong@example.org,general_user,신영자,044-725-8730,33939,광주광역시 용산구 압구정거리 243 (순옥서문읍),울산광역시 서대문구 언주길 지하758 (상현김김동),식량,2024-01-07T23:46:42,2024-01-07T23:46:42,2024-04-14T23:46:42
user_002974,qhan@example.org,general_user,김지영,041-732-0615,48241,부산광역시 은평구 선릉6가 836-49 (은정강신리),전라북도 옥천군 서초중앙01길 43-7,"반려동물,의약품,침구류",2024-09-17T11:58:04,2024-09-17T11:58:04,2025-07-03T11:58:04
user_002975,ogim@example.net,general_user,김영수,044-920-3899,46203,강원도 양주시 오금6거리 437-35 (하윤김리),서울특별시 관악구 삼성가 939-7,개인위생,2023-09-26T05:34:25,2023-09-26T05:34:25,2023-12-05T05:34:25
user_002976,bagsangho@example.com,general_user,박경희,064-765-3525,00361,인천광역시 마포구 오금길 878-49 (준영류리),세종특별자치시 남구 논현23가 965-35 (성호이마을),"식량,의약품",2025-03-08T03:15:35,2025-03-08T03:15:35,2025-07-01T03:15:35
user_002977,seongho35@example.com,general_user,김경자,033-233-2691,27570,경기도 정선군 반포대544가 327,광주광역시 용산구 강남대길 293 (준영박김리),생활용품,2024-11-26T17:30:57,2024-11-26T17:30:57,2025-05-18T17:30:57
user_002978,si@example.org,general_user,이지영,042-424-2396,21304,제주특별자치도 성남시 수정구 역삼38가 337,대전광역시 강북구 영동대로 925-63 (춘자김김읍),"식량,의류",2024-05-12T02:18:56,2024-05-12T02:18:56,2025-04-12T02:18:56
user_002979,seungminbag@example.org,general_user,박지원,052-931-3091,06224,제주특별자치도 용인시 처인구 도산대가 440-2 (성훈허읍),전라북도 단양군 테헤란가 183 (준서한읍),"개인위생,식량",2024-11-06T00:48:57,2024-11-06T00:48:57,2025-01-21T00:48:57
user_002980,hgim@example.org,general_user,최지훈,043-804-6152,71718,서울특별시 마포구 삼성43로 748-35,세종특별자치시 강북구 영동대거리 440,"개인위생,생활용품,식량,전자용품,침구류",2024-06-17T04:02:04,2024-06-17T04:02:04,2024-08-30T04:02:04
user_002981,nocaeweon@example.net,general_user,황수진,011-803-8910,79742,부산광역시 금천구 가락로 348,부산광역시 구로구 학동로 301,의약품,2024-04-11T07:03:35,2024-04-11T07:03:35,2024-06-15T07:03:35
user_002982,vi@example.net,general_user,김성진,041-588-9987,44774,충청남도 화성시 가락2가 419,제주특별자치도 부천시 원미구 잠실거리 지하494 (지민김최면),"식량,의류,침구류",2024-02-26T09:35:53,2024-02-26T09:35:53,2024-10-14T09:35:53
user_002983,zcoe@example.org,general_user,박서연,019-657-8030,48224,경상남도 동두천시 논현75거리 988 (민지김동),충청북도 부천시 오정구 도산대90가 362-92 (민석이리),"생활용품,식량",2025-05-11T11:29:31,2025-05-11T11:29:31,2026-02-12T11:29:31
user_002984,kgang@example.net,general_user,손재호,053-065-2453,45026,제주특별자치도 성남시 중원구 영동대3가 970,전라북도 증평군 강남대523로 163,"식량,의약품",2024-10-01T02:19:56,2024-10-01T02:19:56,2025-07-04T02:19:56
user_002985,kcoe@example.org,general_user,김건우,032-937-8666,78555,울산광역시 도봉구 오금449로 307-20 (상훈배김마을),대전광역시 관악구 가락520길 513-18,식량,2023-12-19T16:18:56,2023-12-19T16:18:56,2023-12-26T16:18:56
user_002986,mhong@example.org,general_user,이종수,063-928-1164,85377,경기도 제천시 양재천가 944-85 (정순박읍),부산광역시 중구 서초대가 733,식량,2025-06-25T11:12:04,2025-06-25T11:12:04,2025-09-30T11:12:04
user_002987,hi@example.org,general_user,박순옥,063-019-2015,28449,대구광역시 송파구 봉은사로 537-33 (서현안읍),울산광역시 광진구 선릉85거리 253 (은서류김동),"교육/오락,식량",2024-06-30T08:52:27,2024-06-30T08:52:27,2025-05-05T08:52:27
user_002988,eunjui@example.net,general_user,고영식,017-513-0820,01539,서울특별시 서대문구 봉은사길 620-92,세종특별자치시 도봉구 잠실로 지하566 (지혜홍읍),"생활용품,식량",2025-06-07T01:40:45,2025-06-07T01:40:45,2026-02-18T01:40:45
user_002989,jiminan@example.net,general_user,이민석,032-536-8321,16026,울산광역시 마포구 영동대길 717,경상북도 양구군 가락58거리 지하526,"개인위생,식량,의약품,주방용품,침구류",2024-04-28T08:29:01,2024-04-28T08:29:01,2025-01-18T08:29:01
user_002990,sangceol31@example.com,general_user,배정희,070-7525-0779,81887,전라북도 안양시 도산대849가 614 (현주안이동),경상남도 제천시 백제고분10가 15 (정숙강마을),"생활용품,식량,의약품",2025-01-31T15:13:56,2025-01-31T15:13:56,2025-10-05T15:13:56
user_002991,boram93@example.net,general_user,김진우,053-543-5412,74695,충청북도 부여군 역삼95가 748-48 (정순백읍),대구광역시 강남구 서초대56길 325 (도현유김마을),"의류,주방용품,침구류",2025-08-10T04:33:25,2025-08-10T04:33:25,2025-09-10T04:33:25
user_002992,gohyeonu@example.org,general_user,서도윤,016-564-4822,76246,인천광역시 마포구 영동대가 429-83,인천광역시 동대문구 강남대거리 29,식량,2025-01-04T23:15:22,2025-01-04T23:15:22,2025-07-01T23:15:22
user_002993,jungsu68@example.org,general_user,이영호,052-239-1128,49799,광주광역시 남구 양재천로 225,전라북도 홍천군 언주거리 939,"생활용품,식량",2025-01-06T21:59:57,2025-01-06T21:59:57,2025-09-28T21:59:57
user_002994,yunseohan@example.com,general_user,김유진,043-953-1791,71494,광주광역시 관악구 반포대거리 228,경상북도 양평군 봉은사119길 499 (진우이동),"생활용품,식량",2024-03-04T12:55:01,2024-03-04T12:55:01,2025-02-01T12:55:01
user_002995,eunseo95@example.org,general_user,장윤서,063-893-4396,09131,전라남도 홍성군 역삼가 954-57 (순자우김마을),경상남도 보은군 가락거리 90 (정수이면),"생활용품,식량,의약품,주방용품",2025-02-24T18:50:48,2025-02-24T18:50:48,2025-11-21T18:50:48
user_002996,mseo@example.org,general_user,김영수,055-323-7039,63490,서울특별시 강동구 가락2거리 523-22 (보람서마을),제주특별자치도 안양시 만안구 도산대457가 158-24,"개인위생,교육/오락,반려동물,생활용품,식량,의약품",2024-11-22T04:07:14,2024-11-22T04:07:14,2025-08-30T04:07:14
user_002997,pi@example.org,general_user,박경자,051-638-6408,67491,강원도 양평군 서초대699거리 42,광주광역시 서초구 서초대34가 62 (옥자김김리),"교육/오락,식량,의약품",2025-06-18T01:42:26,2025-06-18T01:42:26,2026-05-19T01:42:26
user_002998,uhyeonji@example.net,general_user,이준호,043-175-1786,64900,대전광역시 마포구 압구정047가 101 (예은이읍),충청북도 양구군 역삼가 142,,2023-12-21T02:20:46,2023-12-21T02:20:46,2024-08-09T02:20:46
user_002999,hwangminseog@example.com,general_user,박지우,033-424-4481,72301,경기도 원주시 양재천272로 132-66 (상철이박동),서울특별시 송파구 테헤란97거리 325 (수민이동),"생활용품,식량,의약품",2025-05-03T11:20:31,2025-05-03T11:20:31,2025-12-24T11:20:31
user_003000,coeogja@example.com,general_user,김준서,018-257-9038,29170,경기도 화천군 양재천가 895 (민재이마을),전라남도 계룡시 봉은사길 491 (승민조동),"의약품,주방용품",2025-02-17T12:28:46,2025-02-17T12:28:46,2025-12-13T12:28:46
user_003001,jangseongmin@example.org,general_user,김경숙,062-755-0479,95559,제주특별자치도 양평군 선릉길 223,울산광역시 강서구 테헤란가 769-31 (준서장김읍),생활용품,2025-03-11T03:11:11,2025-03-11T03:11:11,2025-06-12T03:11:11
user_003002,junseobag@example.org,general_user,윤유진,031-022-9985,20477,전라남도 고양시 덕양구 역삼길 851-66,대전광역시 중구 역삼728로 556-45 (정훈이이동),식량,2025-05-06T17:06:03,2025-05-06T17:06:03,2025-06-23T17:06:03
user_003003,jiweon36@example.com,general_user,박은서,064-723-9555,66202,서울특별시 동대문구 석촌호수3길 279-61,서울특별시 성북구 개포1거리 975,"교육/오락,의류",2024-11-14T18:27:46,2024-11-14T18:27:46,2025-09-27T18:27:46
user_003004,coesujin@example.net,general_user,지영일,051-363-5609,66994,충청북도 홍천군 삼성거리 491-70,대구광역시 성동구 영동대길 950,교육/오락,2024-05-14T17:48:06,2024-05-14T17:48:06,2024-06-14T17:48:06
user_003005,seongsu29@example.net,general_user,이성호,054-174-9744,84801,경기도 화성시 강남대3거리 378 (정희백리),대전광역시 강남구 테헤란로 851,의약품,2023-11-02T05:17:12,2023-11-02T05:17:12,2024-01-21T05:17:12
user_003006,gyeongsui@example.net,general_user,이영미,052-577-9211,93069,충청북도 제천시 잠실5길 529 (상호김동),대구광역시 남구 강남대69로 858 (서윤김윤읍),,2024-12-22T01:07:53,2024-12-22T01:07:53,2025-06-13T01:07:53
user_003007,eunjeong39@example.org,general_user,홍병철,031-933-6320,09006,전라남도 평택시 서초중앙99길 379 (상현최오동),서울특별시 동구 석촌호수66로 지하539,식량,2024-01-21T18:09:22,2024-01-21T18:09:22,2024-09-02T18:09:22
user_003008,hyeonju27@example.net,general_user,안영수,053-697-6265,20479,경기도 부천시 가락99로 896,대구광역시 강동구 서초대55로 419-51,"개인위생,생활용품,식량,의류,의약품,전자용품",2023-10-14T23:23:35,2023-10-14T23:23:35,2023-12-30T23:23:35
user_003009,jihu14@example.com,general_user,장영희,032-647-2099,24890,인천광역시 양천구 테헤란52로 697-83 (은영서동),광주광역시 서대문구 선릉7길 208,"생활용품,의약품,침구류",2024-01-17T05:05:45,2024-01-17T05:05:45,2024-04-24T05:05:45
user_003010,ogsungim@example.net,general_user,윤경희,016-970-9281,94531,전라북도 성남시 분당구 선릉690가 735,충청남도 과천시 언주742거리 909,"개인위생,생활용품,의약품",2025-03-01T12:03:18,2025-03-01T12:03:18,2025-03-12T12:03:18
user_003011,hanhyeonjun@example.com,general_user,김영숙,02-7744-3495,87276,전라북도 횡성군 삼성8길 689-75,광주광역시 용산구 백제고분거리 513,"개인위생,의류,주방용품",2023-12-09T00:55:02,2023-12-09T00:55:02,2024-12-05T00:55:02
user_003012,donghyeongim@example.org,general_user,최수진,010-9833-4752,08261,세종특별자치시 양천구 서초대483길 66-82,세종특별자치시 광진구 논현204길 83 (상호김리),식량,2025-05-13T19:33:50,2025-05-13T19:33:50,2025-07-30T19:33:50
user_003013,eunjeongbag@example.net,general_user,김동현,055-734-9275,75264,강원도 당진시 오금5거리 956-53,충청북도 시흥시 삼성558로 948,"식량,의약품,침구류",2024-05-02T00:53:57,2024-05-02T00:53:57,2025-03-22T00:53:57
user_003014,jiyeongim@example.org,general_user,류승현,041-094-0031,92445,울산광역시 강북구 논현거리 474-24 (순옥정노리),서울특별시 중랑구 압구정6길 527 (도현이백읍),식량,2025-09-09T05:14:44,2025-09-09T05:14:44,2026-04-17T05:14:44
user_003015,gimeunjeong@example.org,general_user,양영호,02-1730-8153,62308,전라남도 용인시 수지구 봉은사153거리 43 (영식박마을),서울특별시 북구 양재천4길 53-43,"식량,의약품",2024-06-20T07:20:18,2024-06-20T07:20:18,2024-08-18T07:20:18
user_003016,gweonseongmin@example.net,general_user,안민재,041-255-0828,88032,대구광역시 북구 언주80길 374-12 (중수오오동),대구광역시 동구 잠실36가 지하462 (순옥장김읍),"의류,의약품,침구류",2024-04-16T07:59:29,2024-04-16T07:59:29,2024-09-12T07:59:29
user_003017,rca@example.net,general_user,배민준,055-491-8675,48133,인천광역시 양천구 영동대로 458,대구광역시 남구 양재천로 194-84,"생활용품,의약품,전자용품",2025-04-04T10:28:55,2025-04-04T10:28:55,2025-05-26T10:28:55
user_003018,gimjimin@example.org,general_user,홍성훈,031-252-5378,24916,전라남도 남양주시 역삼9길 785,전라북도 강릉시 강남대0길 지하40 (정남김최읍),"생활용품,식량",2025-01-13T09:50:59,2025-01-13T09:50:59,2025-01-22T09:50:59
user_003019,jaehyeon57@example.com,general_user,최현정,062-111-0644,57421,전라남도 포천시 오금가 지하619 (중수장동),충청북도 원주시 반포대로 722,"생활용품,식량",2024-10-03T00:07:39,2024-10-03T00:07:39,2024-11-08T00:07:39
user_003020,eunjigim@example.org,general_user,김영진,064-779-7695,32485,울산광역시 남구 논현530거리 178-61,전라남도 속초시 가락7로 360-7 (영환김동),"생활용품,식량,의류,의약품,침구류",2024-07-03T21:29:44,2024-07-03T21:29:44,2024-10-08T21:29:44
user_003021,igim@example.com,general_user,김선영,02-1353-2224,63268,인천광역시 광진구 선릉가 지하539,충청남도 화천군 잠실로 706 (명숙권동),"반려동물,의약품",2024-07-03T11:41:39,2024-07-03T11:41:39,2025-02-18T11:41:39
user_003022,seongmingang@example.com,general_user,김미숙,033-391-1637,39882,울산광역시 송파구 강남대195길 984 (민준박면),충청북도 영월군 언주608로 626-23,개인위생,2024-07-29T18:49:29,2024-07-29T18:49:29,2024-08-22T18:49:29
user_003023,gimsangho@example.com,general_user,김경수,055-421-0871,62861,전라남도 동두천시 삼성35가 241 (아름권박면),광주광역시 강북구 역삼666길 994,"식량,의약품,주방용품",2025-06-17T08:50:02,2025-06-17T08:50:02,2026-02-14T08:50:02
user_003024,seonyeong35@example.org,general_user,박준호,043-527-0980,08750,경기도 안산시 상록구 압구정00길 833 (진호김면),경기도 삼척시 테헤란3길 지하560,"생활용품,식량,주방용품",2025-03-16T06:26:14,2025-03-16T06:26:14,2025-07-03T06:26:14
user_003025,sonjiyeong@example.net,general_user,우영환,053-236-0598,55246,인천광역시 종로구 압구정거리 690 (서윤이마을),경상남도 공주시 선릉가 602 (현지서이동),"생활용품,식량,침구류",2023-11-24T01:19:54,2023-11-24T01:19:54,2024-10-26T01:19:54
user_003026,imisug@example.net,general_user,김하은,054-975-0363,75195,전라북도 김포시 석촌호수가 705-38 (영길강읍),충청북도 의왕시 학동가 264-15 (서준장배면),"식량,의류,침구류",2024-11-09T19:53:03,2024-11-09T19:53:03,2025-08-13T19:53:03
user_003027,yeongmigim@example.com,general_user,김정희,02-8109-9869,52936,제주특별자치도 성남시 분당구 오금001거리 945 (숙자이읍),경상남도 태백시 학동175거리 965,"생활용품,식량",2024-11-16T01:20:06,2024-11-16T01:20:06,2025-09-04T01:20:06
user_003028,iminsu@example.org,general_user,유현우,033-938-6219,68855,울산광역시 용산구 테헤란길 343,인천광역시 영등포구 봉은사로 821-46 (수진김읍),"개인위생,식량,의약품",2024-02-29T11:17:39,2024-02-29T11:17:39,2024-09-24T11:17:39
user_003029,gyeongsuggim@example.net,general_user,이예원,018-040-8263,01379,광주광역시 영등포구 석촌호수979거리 162 (성훈이김읍),울산광역시 서초구 양재천가 193 (정호권읍),"교육/오락,의약품,침구류",2024-01-01T12:54:07,2024-01-01T12:54:07,2024-06-29T12:54:07
user_003030,junyeong10@example.org,general_user,이동현,054-790-7668,30307,강원도 태백시 개포57거리 290 (현우이리),경상남도 성남시 중원구 가락5길 213,의류,2025-05-19T17:40:26,2025-05-19T17:40:26,2026-05-09T17:40:26
user_003031,yejingang@example.org,general_user,김현숙,064-723-2190,71609,제주특별자치도 안양시 동안구 봉은사75로 859 (숙자김김리),대전광역시 성북구 테헤란거리 631-70,"생활용품,식량",2024-11-07T03:58:07,2024-11-07T03:58:07,2025-05-08T03:58:07
user_003032,oi@example.org,general_user,김재현,019-999-8609,52370,대구광역시 영등포구 도산대가 지하416 (민수오김마을),인천광역시 강동구 선릉72길 897,"개인위생,식량,의약품",2025-06-18T11:34:58,2025-06-18T11:34:58,2025-09-18T11:34:58
user_003033,yeonggil18@example.com,general_user,최은서,032-218-0000,70077,제주특별자치도 화천군 석촌호수3거리 273 (준서전이리),경기도 고양시 개포길 815-71,식량,2024-01-04T08:57:13,2024-01-04T08:57:13,2024-03-06T08:57:13
user_003034,yeongjao@example.org,general_user,류명숙,054-340-0066,60252,부산광역시 강북구 선릉84거리 192 (현주서이마을),경상남도 음성군 반포대404거리 633,생활용품,2023-10-07T18:04:37,2023-10-07T18:04:37,2024-04-21T18:04:37
user_003035,gimsanghyeon@example.com,general_user,양경숙,044-121-0306,89390,충청북도 안산시 논현1로 529-43,서울특별시 성북구 테헤란로 지하545 (미정이김면),"개인위생,반려동물,식량,의류",2025-04-02T07:02:48,2025-04-02T07:02:48,2025-09-13T07:02:48
user_003036,gimyeji@example.org,general_user,박성호,017-153-7389,03203,전라북도 동해시 가락0길 403 (정자장조마을),전라남도 청주시 서원구 언주길 705 (경수박이동),"개인위생,생활용품,식량,의약품",2023-12-04T19:34:01,2023-12-04T19:34:01,2024-06-18T19:34:01
user_003037,sumin38@example.com,general_user,류서연,063-012-1166,19721,부산광역시 종로구 학동거리 662-49,충청북도 속초시 석촌호수길 951-15 (현우김김읍),"생활용품,식량,의류",2024-12-28T04:17:45,2024-12-28T04:17:45,2025-02-26T04:17:45
user_003038,wbag@example.net,general_user,최동현,016-168-9172,55581,경상북도 보은군 백제고분1가 267,인천광역시 광진구 압구정가 290-54 (보람이김리),"식량,의류",2025-09-15T03:43:06,2025-09-15T03:43:06,2026-06-10T03:43:06
user_003039,seonyeong34@example.com,general_user,박성민,061-878-1119,10493,광주광역시 성동구 석촌호수거리 677-28,경상남도 안산시 학동로 606,식량,2025-06-30T19:52:17,2025-06-30T19:52:17,2025-12-21T19:52:17
user_003040,acoe@example.net,general_user,양명자,064-743-5368,19495,전라남도 남양주시 삼성41거리 968 (성수김리),울산광역시 강북구 강남대444가 627 (승현안김마을),"식량,의약품,전자용품,침구류",2024-02-17T22:53:23,2024-02-17T22:53:23,2024-10-10T22:53:23
user_003041,yeongil82@example.org,general_user,황상철,061-421-9018,90804,세종특별자치시 강동구 논현길 지하550,제주특별자치도 의왕시 테헤란674길 520,"개인위생,생활용품,식량,주방용품",2024-08-01T10:51:36,2024-08-01T10:51:36,2024-08-31T10:51:36
user_003042,gyeonghyi32@example.net,general_user,윤혜진,031-190-0633,24356,대구광역시 금천구 학동거리 110-73,경기도 수원시 권선구 서초중앙길 지하522,"생활용품,식량",2024-08-15T05:30:16,2024-08-15T05:30:16,2025-07-28T05:30:16
user_003043,hyeonsug74@example.org,general_user,김옥순,041-673-2910,48744,서울특별시 도봉구 테헤란거리 486,인천광역시 중랑구 테헤란53길 137 (지영최김동),의약품,2025-06-19T20:41:04,2025-06-19T20:41:04,2026-01-20T20:41:04
user_003044,jihui@example.net,general_user,김지현,062-805-7870,34643,전라남도 부천시 소사구 압구정553길 288 (현주서읍),전라남도 영월군 압구정로 47,개인위생,2023-12-01T21:48:26,2023-12-01T21:48:26,2024-05-10T21:48:26
